,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,772,1,2003-10-29,33-020,IND,DET,2,1,31:00,5,9,.556,0,0,,0,0,,0,2,2,3,1,0,4,2,10,4.6,+6
1,773,2,2003-10-31,33-022,IND,MIL,-14,1,22:00,3,7,.429,0,0,,0,0,,0,1,1,4,0,0,3,1,6,2.0,-17
2,774,3,2003-11-01,33-023,IND,ATL,4,1,31:00,1,5,.200,0,0,,0,0,,0,2,2,5,0,0,0,1,2,2.6,-1
3,775,4,2003-11-04,33-026,IND,DEN,11,1,21:00,1,8,.125,0,0,,2,2,1.000,0,3,3,5,0,1,3,4,4,-0.7,+4
4,776,5,2003-11-06,33-028,IND,NJN,6,1,26:00,3,6,.500,0,0,,0,0,,0,2,2,6,2,0,2,2,6,7.0,+4
5,777,6,2003-11-07,33-029,IND,CLE,1,1,20:00,4,5,.800,0,0,,0,0,,1,1,2,2,0,0,2,2,8,5.7,-2
6,778,7,2003-11-09,33-031,IND,PHI,11,1,32:00,5,12,.417,0,1,.000,1,2,.500,1,0,1,3,3,1,2,2,11,7.9,+20
7,779,8,2003-11-11,33-033,IND,BOS,-2,1,26:00,1,6,.167,0,0,,0,0,,0,2,2,6,1,0,1,1,2,2.6,-9
8,780,9,2003-11-14,33-036,IND,SEA,23,1,25:00,3,8,.375,0,0,,0,0,,1,4,5,6,1,0,1,4,6,6.1,+25
9,781,10,2003-11-15,33-037,IND,NYK,1,1,25:00,1,5,.200,0,0,,1,2,.500,0,3,3,6,0,0,1,1,3,3.2,-8
10,782,11,2003-11-19,33-041,IND,LAC,13,1,22:00,4,5,.800,0,0,,5,6,.833,0,2,2,2,0,0,1,2,13,10.9,+11
11,783,12,2003-11-21,33-043,IND,NOH,1,1,22:00,1,5,.200,0,0,,0,0,,1,2,3,0,0,0,0,1,2,-0.2,-5
12,784,13,2003-11-24,33-046,IND,ORL,11,1,29:00,2,4,.500,0,0,,2,2,1.000,2,2,4,6,2,0,0,3,6,11.0,+14
13,785,14,2003-11-25,33-047,IND,MIN,23,1,28:00,5,11,.455,0,0,,1,2,.500,1,6,7,2,1,0,1,1,11,8.4,+23
14,786,15,2003-11-27,33-049,IND,NYK,23,1,25:00,3,10,.300,0,0,,0,0,,0,0,0,5,1,1,1,3,6,3.2,+15
15,787,16,2003-11-28,33-050,IND,PHI,13,1,31:00,1,6,.167,0,0,,0,0,,1,1,2,0,0,0,0,2,2,-1.6,+7
16,788,17,2003-11-30,33-052,IND,LAL,-22,1,26:00,2,6,.333,0,0,,4,4,1.000,0,4,4,2,1,0,3,3,8,4.0,-17
17,789,18,2003-12-01,33-053,IND,PHO,7,1,26:00,3,7,.429,0,0,,1,2,.500,1,2,3,1,1,0,1,3,7,3.7,+14
18,790,19,2003-12-03,33-055,IND,POR,-2,1,27:00,2,4,.500,0,0,,0,0,,1,1,2,4,0,0,1,1,4,4.4,+1
