,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,821,1,2001-10-30,34-200,DET,DAL,-7,1,27:00,3,4,.750,1,1,1.000,2,2,1.000,0,7,7,3,0,0,0,0,9,11.6,+3
1,822,2,2001-11-01,34-202,DET,MEM,10,1,31:00,5,11,.455,1,3,.333,0,0,,0,2,2,7,0,0,1,3,11,8.6,+10
2,823,3,2001-11-02,34-203,DET,NJN,14,1,26:00,1,6,.167,0,1,.000,0,0,,0,3,3,5,1,0,2,2,2,0.8,+4
3,824,4,2001-11-04,34-205,DET,WAS,22,1,27:00,5,12,.417,5,8,.625,2,2,1.000,0,4,4,6,0,0,0,1,17,15.6,+30
4,825,5,2001-11-07,34-208,DET,CHI,24,1,29:00,6,10,.600,2,4,.500,0,0,,0,4,4,3,0,0,4,1,14,8.3,+10
5,826,6,2001-11-11,34-212,DET,POR,-2,1,29:00,3,6,.500,2,4,.500,0,0,,0,3,3,5,1,0,2,4,8,6.8,-16
6,827,7,2001-11-15,34-216,DET,DAL,26,1,23:00,1,6,.167,1,4,.250,0,0,,0,2,2,3,0,0,0,2,3,1.1,-5
7,828,8,2001-11-17,34-218,DET,IND,6,1,22:00,4,10,.400,2,3,.667,0,0,,0,2,2,2,0,0,0,1,10,6.2,0
8,829,9,2001-11-20,34-221,DET,TOR,4,1,25:00,1,10,.100,1,5,.200,0,0,,0,1,1,7,1,0,0,3,3,1.4,+5
9,830,10,2001-11-21,34-222,DET,PHI,-5,1,35:00,4,13,.308,0,4,.000,0,1,.000,0,0,0,6,0,0,1,2,8,2.5,+4
10,831,11,2001-11-23,34-224,DET,ATL,-7,1,35:00,4,9,.444,0,2,.000,0,1,.000,0,2,2,4,0,0,3,3,8,2.1,-9
11,832,12,2001-11-24,34-225,DET,MEM,7,1,24:00,5,8,.625,1,1,1.000,3,4,.750,0,4,4,2,0,0,3,1,14,9.2,+2
12,833,13,2001-11-26,34-227,DET,ORL,5,1,21:00,2,7,.286,0,2,.000,8,9,.889,0,1,1,3,0,0,1,1,12,8.5,+7
13,834,14,2001-11-28,34-229,DET,CHH,-8,0,3:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-7
14,835,15,2001-12-09,34-240,DET,HOU,28,1,18:00,3,7,.429,0,3,.000,3,3,1.000,0,2,2,2,1,0,2,0,9,6.3,+9
15,836,16,2001-12-18,34-249,DET,SAC,-4,1,19:00,5,8,.625,0,1,.000,0,0,,0,1,1,4,1,0,1,3,10,8.3,-6
16,837,17,2001-12-19,34-250,DET,GSW,-13,1,30:00,3,7,.429,2,3,.667,1,1,1.000,0,6,6,3,1,0,2,2,9,7.4,+6
17,838,18,2001-12-21,34-252,DET,POR,-2,1,23:00,4,9,.444,1,3,.333,1,2,.500,0,4,4,3,2,0,2,3,10,7.0,+4
18,839,19,2001-12-22,34-253,DET,SEA,-28,1,20:00,1,8,.125,0,3,.000,1,2,.500,0,0,0,0,1,0,2,3,3,-4.8,-2
19,840,20,2001-12-27,34-258,DET,NJN,-13,1,23:00,1,7,.143,0,4,.000,0,0,,0,4,4,2,0,1,1,1,2,-0.6,-15
20,841,21,2001-12-28,34-259,DET,ORL,-9,0,13:00,1,3,.333,1,1,1.000,0,0,,0,0,0,0,1,0,1,0,3,1.3,-14
21,842,22,2001-12-30,34-261,DET,MIA,6,0,12:00,1,5,.200,1,3,.333,0,0,,0,0,0,2,1,1,2,0,3,1.0,+4
22,843,23,2002-01-02,34-264,DET,SAS,-12,0,9:00,1,4,.250,0,1,.000,0,0,,0,0,0,0,1,0,0,0,2,0.6,-9
23,844,24,2002-01-03,34-265,DET,HOU,-2,0,18:00,1,4,.250,1,2,.500,0,0,,1,2,3,3,1,0,2,0,3,3.0,+3
24,845,25,2002-01-05,34-267,DET,CLE,10,0,17:00,4,6,.667,1,2,.500,0,0,,0,1,1,2,1,0,0,1,9,8.7,-2
25,846,26,2002-01-07,34-269,DET,MIN,-16,0,15:00,3,7,.429,0,1,.000,0,0,,0,1,1,1,0,0,0,0,6,3.3,-8
26,847,27,2002-01-08,34-270,DET,LAL,-29,0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
27,848,28,2002-04-13,35-000,DET,CHI,18,0,1:00,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-2
28,849,29,2002-04-17,35-004,DET,MIL,34,0,6:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,3.4,+3
