,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,260,1,2014-10-28,27-093,LAL,HOU,-18,1,23:23,2,7,.286,0,0,,3,4,.750,4,6,10,1,0,1,2,3,7,5.3,-6
1,261,2,2014-10-29,27-094,LAL,PHO,-20,1,25:26,2,7,.286,0,0,,2,2,1.000,5,6,11,2,0,0,0,4,6,7.0,-24
2,262,3,2014-10-31,27-096,LAL,LAC,-7,1,33:30,10,15,.667,0,0,,3,4,.750,2,3,5,0,0,1,0,5,23,17.1,-5
3,263,4,2014-11-01,27-097,LAL,GSW,-23,1,32:52,10,14,.714,0,0,,3,4,.750,4,1,5,4,0,3,2,3,23,21.6,-17
4,264,5,2014-11-04,27-100,LAL,PHO,-6,1,34:29,4,10,.400,0,0,,7,9,.778,9,6,15,2,1,3,2,3,15,18.2,-9
5,265,6,2014-11-09,27-105,LAL,CHO,15,1,29:38,6,12,.500,0,0,,0,0,,2,4,6,7,0,0,1,4,12,10.9,+4
6,266,7,2014-11-11,27-107,LAL,MEM,-5,1,35:05,6,17,.353,0,1,.000,1,2,.500,8,6,14,3,2,2,1,3,13,13.8,+6
7,267,8,2014-11-12,27-108,LAL,NOP,-7,1,31:57,4,9,.444,0,0,,2,3,.667,3,5,8,2,0,0,2,2,10,7.1,-16
8,268,9,2014-11-14,27-110,LAL,SAS,-13,1,28:00,4,13,.308,0,0,,2,4,.500,5,6,11,0,0,0,1,0,10,6.0,-10
9,269,10,2014-11-16,27-112,LAL,GSW,-21,1,25:37,4,9,.444,0,0,,7,9,.778,6,5,11,0,0,0,1,2,15,13.4,-37
10,270,11,2014-11-18,27-114,LAL,ATL,5,1,30:57,8,17,.471,0,0,,2,2,1.000,5,5,10,1,0,0,1,4,18,12.4,+5
11,271,12,2014-11-19,27-115,LAL,HOU,6,1,34:42,7,12,.583,0,0,,2,2,1.000,3,7,10,1,1,1,1,4,16,14.4,+5
12,272,13,2014-11-21,27-117,LAL,DAL,-34,1,28:26,7,7,1.000,0,0,,2,2,1.000,4,6,10,2,1,1,2,3,16,18.4,-14
13,273,14,2014-11-23,27-119,LAL,DEN,-7,1,42:20,2,8,.250,0,0,,7,8,.875,1,13,14,1,1,1,2,4,11,9.2,-3
14,274,15,2014-11-26,27-122,LAL,MEM,-6,1,32:30,5,12,.417,0,0,,1,2,.500,3,4,7,0,1,1,0,2,11,8.4,-3
15,275,16,2014-11-28,27-124,LAL,MIN,-1,1,31:19,3,7,.429,0,0,,2,2,1.000,1,2,3,2,0,0,2,1,8,4.6,-7
16,276,17,2014-11-30,27-126,LAL,TOR,7,1,34:10,6,11,.545,0,0,,4,5,.800,5,7,12,1,0,3,0,3,16,17.5,0
17,277,18,2014-12-02,27-128,LAL,DET,10,1,30:39,10,15,.667,0,0,,2,2,1.000,5,8,13,1,1,0,1,2,22,21.3,+10
18,278,19,2014-12-03,27-129,LAL,WAS,-16,1,23:21,3,6,.500,0,0,,2,2,1.000,1,5,6,0,0,0,0,0,8,7.2,-18
19,279,20,2014-12-05,27-131,LAL,BOS,-17,1,21:45,6,6,1.000,0,0,,1,1,1.000,2,2,4,0,0,1,2,1,13,11.5,-25
20,280,21,2014-12-07,27-133,LAL,NOP,-17,1,25:34,4,11,.364,0,0,,0,0,,2,5,7,0,1,2,1,3,8,5.0,-11
21,281,22,2014-12-09,27-135,LAL,SAC,3,1,28:06,3,8,.375,0,0,,0,0,,2,4,6,5,2,1,1,4,6,7.8,0
22,282,23,2014-12-12,27-138,LAL,SAS,2,1,35:01,7,16,.438,0,0,,0,0,,4,6,10,1,1,1,0,1,14,12.2,-8
