,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,1,1,2008-10-29,20-176,NJN,WAS,10,0,14:42,1,3,.333,1,3,.333,2,2,1.000,0,3,3,2,1,1,1,3,5,5.1,-1
1,2,2,2008-11-01,20-179,NJN,GSW,-8,0,18:03,4,8,.500,2,3,.667,2,2,1.000,1,3,4,0,1,0,2,3,12,7.4,-7
2,3,3,2008-11-04,20-182,NJN,PHO,-28,0,17:12,1,3,.333,0,1,.000,6,6,1.000,3,4,7,1,1,0,1,3,8,9.1,-12
3,4,4,2008-11-08,20-186,NJN,IND,-18,0,1:50,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,-3
4,5,5,2008-11-12,20-190,NJN,IND,-11,0,12:29,2,4,.500,1,2,.500,0,1,.000,2,1,3,0,0,1,2,0,5,3.0,+4
5,6,6,2008-11-14,20-192,NJN,ATL,7,0,26:20,5,7,.714,3,3,1.000,2,3,.667,1,4,5,1,1,0,0,4,15,13.7,+7
6,7,7,2008-11-15,20-193,NJN,ATL,12,0,26:57,4,5,.800,3,3,1.000,6,6,1.000,2,3,5,0,1,0,0,2,17,17.6,+11
7,8,8,2008-11-18,20-196,NJN,CLE,-24,0,17:10,1,4,.250,0,1,.000,0,0,,0,3,3,0,0,0,0,3,2,-0.7,-22
8,9,9,2008-11-21,20-199,NJN,TOR,2,0,21:16,3,5,.600,0,2,.000,1,2,.500,0,3,3,2,0,1,1,4,7,4.7,0
9,10,10,2008-11-22,20-200,NJN,LAC,17,0,10:04,1,5,.200,1,2,.500,0,0,,2,4,6,0,0,0,0,2,3,1.7,-8
10,11,11,2008-11-25,20-203,NJN,LAL,-27,0,18:10,1,8,.125,0,4,.000,3,4,.750,0,7,7,0,0,1,1,4,5,-0.4,-13
11,12,12,2008-11-26,20-204,NJN,SAC,2,0,18:25,5,10,.500,3,4,.750,0,0,,3,5,8,0,0,0,0,5,13,9.6,+8
12,13,13,2008-11-29,20-207,NJN,UTA,17,0,20:06,1,6,.167,0,2,.000,4,4,1.000,2,3,5,0,1,0,2,0,6,3.5,+6
13,14,14,2008-11-30,20-208,NJN,PHO,8,0,18:13,4,10,.400,0,4,.000,0,0,,1,1,2,1,2,0,1,3,8,4.1,+1
14,15,15,2008-12-02,20-210,NJN,WAS,-20,0,20:20,2,5,.400,0,0,,1,2,.500,0,4,4,1,0,0,2,3,5,0.6,-3
15,16,16,2008-12-05,20-213,NJN,MIN,29,0,21:02,2,5,.400,1,3,.333,0,0,,0,5,5,0,0,0,3,5,5,-1.2,+9
16,17,17,2008-12-06,20-214,NJN,PHI,11,0,9:50,3,3,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,3,8,5.9,-2
17,18,18,2008-12-10,20-218,NJN,NYK,-12,0,12:06,1,3,.333,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,0,5,4.0,-1
18,19,19,2008-12-12,20-220,NJN,TOR,-22,0,13:15,0,1,.000,0,1,.000,0,0,,0,2,2,0,1,0,1,1,0,-0.5,-5
19,20,20,2008-12-13,20-221,NJN,CHI,-9,0,14:13,1,9,.111,0,3,.000,1,1,1.000,3,2,5,0,1,0,1,2,3,-1.0,-12
20,21,21,2008-12-15,20-223,NJN,TOR,7,0,32:59,6,11,.545,3,7,.429,6,8,.750,3,6,9,2,0,0,1,3,21,18.0,+14
21,22,22,2008-12-17,20-225,NJN,UTA,-11,0,25:39,3,6,.500,1,3,.333,2,2,1.000,0,4,4,0,0,1,1,3,9,5.7,-4
22,23,23,2008-12-19,20-227,NJN,DAL,24,0,15:55,1,6,.167,1,3,.333,0,0,,2,3,5,1,0,0,0,2,3,1.4,+11
23,24,24,2008-12-20,20-228,NJN,MIA,-3,0,19:30,1,5,.200,1,4,.250,2,2,1.000,3,4,7,2,0,2,1,1,5,6.6,+5
24,25,25,2008-12-22,20-230,NJN,HOU,-23,0,20:20,1,6,.167,0,1,.000,5,6,.833,4,0,4,3,2,0,1,2,7,7.9,-9
25,26,26,2008-12-23,20-231,NJN,IND,1,0,21:17,1,5,.200,0,3,.000,4,6,.667,0,2,2,1,1,0,2,1,6,2.0,+5
26,27,27,2008-12-26,20-234,NJN,CHA,-8,0,10:10,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.2,+1
27,28,28,2008-12-27,20-235,NJN,CHA,11,0,6:39,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-3
28,29,29,2008-12-29,20-237,NJN,CHI,-13,0,9:40,2,5,.400,0,1,.000,0,0,,0,2,2,1,0,0,1,0,4,1.6,-6
29,30,30,2009-01-02,20-241,NJN,ATL,2,0,10:09,1,3,.333,1,2,.500,0,0,,0,3,3,0,0,0,0,3,3,1.0,+7
30,31,31,2009-01-12,20-251,NJN,OKC,4,1,26:57,3,14,.214,0,4,.000,0,0,,5,4,9,0,2,0,2,3,6,0.9,+4
31,32,32,2009-01-14,20-253,NJN,BOS,-32,1,26:05,6,8,.750,1,1,1.000,0,1,.000,3,1,4,1,2,0,3,2,13,10.7,-7
32,33,33,2009-01-15,20-254,NJN,POR,-6,1,23:16,3,7,.429,2,5,.400,0,0,,1,3,4,0,1,1,2,3,8,4.4,+9
33,34,34,2009-01-17,20-256,NJN,BOS,-20,1,29:34,1,6,.167,1,3,.333,4,4,1.000,1,3,4,1,0,0,3,5,7,0.5,-29
34,35,35,2009-01-21,20-260,NJN,NOH,-10,1,16:27,2,5,.400,0,1,.000,0,0,,3,7,10,1,0,0,0,4,4,4.6,-10
35,36,36,2009-01-23,20-262,NJN,SAS,-3,1,15:47,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,0,4,2,0.0,-5
36,37,37,2009-01-24,20-263,NJN,MEM,11,1,22:13,4,10,.400,1,4,.250,3,5,.600,4,5,9,1,0,1,0,3,12,10.3,0
37,38,38,2009-01-26,20-265,NJN,OKC,-9,1,20:48,3,9,.333,1,3,.333,1,2,.500,2,3,5,0,3,0,1,4,8,5.2,+1
38,39,39,2009-01-28,20-267,NJN,TOR,-1,1,14:36,1,4,.250,1,3,.333,0,0,,0,3,3,0,0,0,1,2,3,-0.3,+9
39,40,40,2009-01-30,20-269,NJN,ATL,-17,1,30:45,5,6,.833,3,3,1.000,4,4,1.000,4,1,5,1,0,0,3,4,17,14.0,-10
40,41,41,2009-01-31,20-270,NJN,PHI,2,1,23:30,1,9,.111,0,2,.000,0,0,,4,5,9,4,0,2,1,3,2,2.4,0
41,42,42,2009-02-03,20-273,NJN,MIL,14,1,39:12,7,10,.700,3,5,.600,2,2,1.000,5,2,7,0,2,1,0,2,19,20.8,+18
42,43,43,2009-02-04,20-274,NJN,WAS,27,1,30:12,6,12,.500,3,6,.500,3,4,.750,2,7,9,2,0,0,2,1,18,14.1,+30
43,44,44,2009-02-07,20-277,NJN,DEN,44,1,36:31,5,12,.417,3,7,.429,0,0,,3,9,12,4,3,1,2,3,13,14.7,+28
44,45,45,2009-02-08,20-278,NJN,ORL,-17,1,20:01,1,5,.200,1,4,.250,0,0,,0,5,5,0,1,0,0,6,3,0.0,-3
45,46,46,2009-02-10,20-280,NJN,SAS,-15,1,21:24,2,5,.400,1,2,.500,0,0,,2,3,5,1,0,0,1,1,5,3.9,-10
46,47,47,2009-02-17,20-287,NJN,HOU,-26,1,24:32,2,4,.500,1,3,.333,0,0,,0,1,1,1,1,0,0,3,5,3.8,-10
47,48,48,2009-02-18,20-288,NJN,DAL,-15,1,20:49,2,2,1.000,1,1,1.000,2,2,1.000,0,5,5,1,0,0,2,0,7,6.6,0
48,49,49,2009-02-20,20-290,NJN,WAS,-11,1,19:28,1,8,.125,0,4,.000,2,2,1.000,4,5,9,0,0,1,1,2,4,2.0,+2
49,50,50,2009-02-23,20-293,NJN,PHI,2,0,13:20,3,7,.429,1,4,.250,2,2,1.000,0,4,4,1,1,0,0,3,9,7.0,+7
50,51,51,2009-03-03,20-301,NJN,MIL,4,0,12:42,3,3,1.000,2,2,1.000,5,5,1.000,0,2,2,0,1,0,1,2,13,11.9,+9
51,52,52,2009-03-04,20-302,NJN,BOS,-4,0,13:28,1,3,.333,1,3,.333,1,2,.500,1,3,4,1,1,0,0,1,4,4.8,+1
52,53,53,2009-03-16,20-314,NJN,DEN,-25,0,18:34,2,8,.250,1,3,.333,0,0,,3,1,4,1,1,2,1,0,5,4.7,+6
53,54,54,2009-03-18,20-316,NJN,NYK,26,0,2:05,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,+1
54,55,55,2009-03-22,20-320,NJN,CLE,-8,0,5:31,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,1,1,2,-1.1,-1
55,56,56,2009-03-27,20-325,NJN,LAL,-8,1,22:38,2,7,.286,0,2,.000,0,0,,5,4,9,0,1,0,1,2,4,3.8,-14
56,57,57,2009-03-29,20-327,NJN,MIN,-9,1,21:10,2,6,.333,1,3,.333,0,0,,1,5,6,0,1,0,1,2,5,3.0,-6
57,58,58,2009-03-30,20-328,NJN,MIL,-29,1,29:51,2,6,.333,0,2,.000,2,2,1.000,0,3,3,0,4,0,1,3,6,5.3,-11
58,59,59,2009-04-01,20-330,NJN,DET,13,1,24:54,4,6,.667,2,4,.500,4,4,1.000,2,3,5,3,0,2,0,1,14,16.8,+7
59,60,60,2009-04-04,20-333,NJN,CHI,-9,1,34:01,6,16,.375,1,6,.167,4,4,1.000,6,4,10,2,2,1,2,3,17,14.5,-8
60,61,61,2009-04-05,20-334,NJN,PHI,29,1,17:08,0,5,.000,0,2,.000,0,0,,1,4,5,2,0,1,0,3,0,-0.7,+3
61,62,62,2009-04-08,20-337,NJN,BOS,-2,1,24:58,4,7,.571,2,4,.500,0,0,,3,2,5,2,0,0,1,3,10,8.6,+4
62,63,63,2009-04-10,20-339,NJN,DET,-7,1,36:47,7,13,.538,5,8,.625,1,2,.500,1,3,4,1,1,0,1,2,20,14.8,+4
63,64,64,2009-04-11,20-340,NJN,ORL,10,1,16:50,3,6,.500,1,2,.500,2,2,1.000,0,1,1,1,0,0,0,2,9,6.2,-2
64,65,65,2009-04-13,20-342,NJN,CHA,4,1,20:07,2,6,.333,2,3,.667,2,2,1.000,2,2,4,1,0,0,1,4,8,4.7,+6
65,66,66,2009-04-15,20-344,NJN,NYK,-29,1,32:14,4,11,.364,2,5,.400,3,4,.750,3,8,11,0,3,0,2,3,13,10.8,-20
