,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,109,1,2000-10-31,29-340,ORL,WAS,11,1,26:00,6,10,.600,0,0,,2,4,.500,0,3,3,1,1,1,2,4,14,8.3,0
1,110,2,2000-11-01,29-341,ORL,MIA,-26,1,22:00,5,11,.455,0,0,,0,0,,1,1,2,1,0,0,0,2,10,5.2,-24
2,111,3,2000-11-03,29-343,ORL,PHI,-7,1,27:00,2,8,.250,0,0,,0,2,.000,0,5,5,0,0,0,1,2,4,-1.9,-5
3,112,4,2000-11-04,29-344,ORL,ATL,3,1,26:00,5,9,.556,0,1,.000,3,4,.750,1,1,2,0,0,0,3,4,13,4.7,+4
4,113,5,2000-11-06,29-346,ORL,SEA,11,1,29:00,8,14,.571,0,0,,4,5,.800,3,4,7,1,1,1,1,1,20,17.3,+7
5,114,6,2000-11-08,29-348,ORL,CHH,-6,1,16:00,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,3,2,2,-3.5,-19
6,115,7,2000-11-09,29-349,ORL,CHI,-5,1,18:00,2,5,.400,0,0,,2,2,1.000,1,2,3,2,0,0,2,5,6,2.0,-17
7,116,8,2000-11-12,29-352,ORL,GSW,6,1,40:00,5,18,.278,0,0,,0,0,,1,3,4,2,2,3,2,3,10,3.3,-6
8,117,9,2000-11-14,29-354,ORL,SAC,-14,1,20:00,1,10,.100,0,0,,0,0,,1,0,1,0,1,0,2,1,2,-5.3,-17
9,118,10,2000-11-16,29-356,ORL,UTA,-15,1,33:00,2,11,.182,0,1,.000,3,7,.429,1,2,3,0,0,0,5,3,7,-6.4,-11
10,119,11,2000-11-19,29-359,ORL,POR,-8,1,41:00,10,24,.417,0,1,.000,7,9,.778,5,3,8,1,1,0,1,3,27,17.3,-9
11,120,12,2000-11-21,29-361,ORL,NYK,-1,1,40:00,7,15,.467,0,0,,3,3,1.000,1,6,7,0,1,0,3,2,17,9.0,+7
12,121,13,2000-11-24,29-364,ORL,BOS,-5,1,48:00,6,17,.353,0,0,,4,6,.667,1,4,5,0,1,1,4,4,16,3.7,-4
13,122,14,2000-11-25,29-365,ORL,ATL,22,1,26:00,4,7,.571,0,0,,7,7,1.000,3,2,5,2,1,0,1,4,15,14.2,+7
14,123,15,2000-11-27,30-001,ORL,MIL,-9,1,29:00,1,6,.167,0,1,.000,8,12,.667,4,5,9,3,0,0,1,1,10,9.6,-17
15,124,16,2000-11-29,30-003,ORL,UTA,-2,1,39:00,4,10,.400,0,0,,9,12,.750,0,4,4,1,0,0,3,5,17,7.3,+7
16,125,17,2000-12-01,30-005,ORL,NJN,3,1,38:00,2,14,.143,0,0,,0,1,.000,0,9,9,0,0,2,1,2,4,-3.1,+5
17,126,18,2000-12-02,30-006,ORL,NJN,21,1,32:00,5,14,.357,0,0,,2,6,.333,1,4,5,2,1,0,4,2,12,2.1,+11
18,127,19,2000-12-05,30-009,ORL,BOS,3,1,34:00,5,12,.417,0,1,.000,6,7,.857,0,5,5,3,0,0,1,2,16,11.0,-9
19,128,20,2000-12-07,30-011,ORL,DEN,10,1,16:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-0.8,-16
20,129,21,2000-12-11,30-015,ORL,LAC,-12,0,14:00,2,6,.333,0,0,,0,0,,0,0,0,0,0,0,1,0,4,-0.4,+3
21,130,22,2000-12-12,30-016,ORL,SEA,-5,0,23:00,4,6,.667,0,0,,1,2,.500,0,2,2,3,1,1,1,1,9,9.0,-2
22,131,23,2000-12-15,30-019,ORL,POR,-10,1,28:00,4,10,.400,0,0,,2,6,.333,0,3,3,0,0,0,1,3,10,1.7,-11
23,132,24,2000-12-17,30-021,ORL,VAN,10,1,39:00,9,16,.563,0,0,,0,2,.000,0,6,6,1,0,1,3,3,18,8.6,+9
24,133,25,2000-12-21,30-025,ORL,CHI,11,1,38:00,3,9,.333,0,0,,2,4,.500,0,2,2,1,1,0,0,1,8,4.0,-5
25,134,26,2000-12-23,30-027,ORL,CLE,19,1,35:00,11,14,.786,0,0,,4,7,.571,0,3,3,1,1,1,4,4,26,17.1,+16
26,135,27,2000-12-25,30-029,ORL,IND,-10,1,26:00,2,9,.222,0,0,,4,6,.667,2,4,6,1,1,0,2,3,8,2.8,-17
27,136,28,2000-12-26,30-030,ORL,MIL,-12,1,33:00,0,4,.000,0,0,,0,0,,2,6,8,1,1,0,1,1,0,0.7,+11
28,137,29,2000-12-28,30-032,ORL,DET,6,1,16:00,2,8,.250,0,0,,0,0,,0,3,3,1,0,0,2,4,4,-2.8,-8
29,138,30,2000-12-30,30-034,ORL,BOS,5,1,30:00,10,16,.625,0,0,,3,4,.750,2,2,4,0,0,0,4,2,23,12.6,+6
30,139,31,2001-01-02,30-037,ORL,NJN,-10,1,16:00,0,4,.000,0,0,,4,4,1.000,0,0,0,2,0,0,1,1,4,1.2,-13
31,140,32,2001-01-04,30-039,ORL,NYK,-3,1,26:00,3,7,.429,0,0,,0,0,,0,2,2,0,0,0,1,0,6,1.9,+7
32,141,33,2001-01-06,30-041,ORL,ATL,-1,1,7:00,0,3,.000,0,0,,0,2,.000,0,0,0,1,0,0,1,2,0,-4.0,+6
33,142,34,2001-01-09,30-044,ORL,SAS,-17,1,19:00,1,6,.167,0,0,,3,3,1.000,1,2,3,0,1,0,2,1,5,1.1,-17
