,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,207,1,2013-10-29,23-180,IND,ORL,10,1,36:05,8,16,.500,3,6,.500,5,7,.714,1,5,6,5,1,3,4,0,24,20.0,+11
1,208,2,2013-10-30,23-181,IND,NOP,5,1,39:26,9,19,.474,4,11,.364,10,13,.769,0,6,6,5,2,0,2,2,32,25.6,+9
2,209,3,2013-11-02,23-184,IND,CLE,15,1,30:11,8,17,.471,3,6,.500,2,2,1.000,1,12,13,3,2,0,4,1,21,16.3,+4
3,210,4,2013-11-05,23-187,IND,DET,8,1,40:40,12,18,.667,4,8,.500,3,3,1.000,1,9,10,4,4,0,4,1,31,29.0,+18
4,211,5,2013-11-06,23-188,IND,CHI,17,1,39:29,6,19,.316,2,5,.400,7,7,1.000,1,5,6,3,0,0,2,2,21,11.6,+26
5,212,6,2013-11-08,23-190,IND,TOR,7,1,38:47,7,21,.333,2,8,.250,7,9,.778,2,6,8,6,2,0,3,2,23,15.9,-3
6,213,7,2013-11-09,23-191,IND,BRK,5,1,36:05,8,14,.571,3,5,.600,5,5,1.000,0,6,6,2,1,0,3,3,24,17.4,+5
7,214,8,2013-11-11,23-193,IND,MEM,16,1,31:47,9,16,.563,0,3,.000,5,6,.833,2,5,7,1,0,0,2,2,23,15.8,+24
8,215,9,2013-11-15,23-197,IND,MIL,27,1,29:33,10,18,.556,2,8,.250,0,0,,0,2,2,1,2,0,1,3,22,14.5,+20
9,216,10,2013-11-16,23-198,IND,CHI,-16,1,32:44,3,14,.214,0,3,.000,6,6,1.000,1,5,6,2,0,0,3,3,12,2.8,-20
10,217,11,2013-11-20,23-202,IND,NYK,7,1,48:50,12,26,.462,2,7,.286,9,12,.750,0,5,5,4,5,2,1,3,35,28.9,+6
11,218,12,2013-11-22,23-204,IND,BOS,15,1,37:34,9,20,.450,3,8,.375,6,6,1.000,0,3,3,2,1,0,2,2,27,17.1,+16
