,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,1,1,2008-10-30,20-355,CHA,CLE,-17,0,25:09,3,8,.375,0,3,.000,6,6,1.000,0,0,0,2,0,0,4,4,12,3.4,-20
1,2,2,2008-11-01,20-357,CHA,MIA,13,0,20:29,2,7,.286,0,2,.000,0,0,,1,0,1,5,0,0,4,5,4,-1.9,-2
2,3,3,2008-11-03,20-359,CHA,DET,-18,0,16:12,2,5,.400,0,2,.000,1,2,.500,0,1,1,2,0,0,0,2,5,2.8,+4
3,4,4,2008-11-05,20-361,CHA,NYK,-3,0,26:29,5,13,.385,2,3,.667,2,2,1.000,1,3,4,4,2,0,2,1,14,10.9,-8
4,5,5,2008-11-07,20-363,CHA,NOH,3,0,20:54,3,8,.375,1,2,.500,4,4,1.000,0,0,0,4,0,0,1,1,11,8.0,+6
5,6,6,2008-11-09,20-365,CHA,TOR,-10,0,24:37,5,11,.455,2,6,.333,2,2,1.000,0,2,2,4,0,0,0,1,14,11.3,-4
6,7,7,2008-11-11,21-001,CHA,DEN,-8,0,24:58,1,9,.111,0,5,.000,3,4,.750,0,2,2,3,0,0,4,3,5,-3.8,-4
7,8,8,2008-11-14,21-004,CHA,UTA,8,0,23:46,1,3,.333,0,0,,4,4,1.000,2,2,4,4,1,0,0,2,6,9.3,+14
8,9,9,2008-11-16,21-006,CHA,ORL,-5,0,26:40,4,7,.571,0,1,.000,0,0,,1,0,1,3,0,0,2,1,8,5.1,+5
9,10,10,2008-11-18,21-008,CHA,DAL,-17,0,36:01,9,15,.600,0,2,.000,3,3,1.000,0,4,4,4,1,0,0,2,21,18.3,0
10,11,11,2008-11-21,21-011,CHA,ATL,-5,1,39:54,9,20,.450,7,11,.636,1,2,.500,0,3,3,7,0,0,1,5,26,18.0,-5
11,12,12,2008-11-22,21-012,CHA,MIL,-5,1,34:06,4,13,.308,1,3,.333,3,3,1.000,0,2,2,3,0,0,1,2,12,5.4,-9
12,13,13,2008-11-24,21-014,CHA,PHI,9,1,40:28,8,11,.727,2,3,.667,7,9,.778,1,4,5,11,2,0,5,1,25,25.9,+5
13,14,14,2008-11-26,21-016,CHA,TOR,-7,1,43:05,4,7,.571,2,4,.500,3,3,1.000,0,0,0,4,1,0,7,0,13,6.5,-6
14,15,15,2008-11-28,21-018,CHA,IND,7,0,35:55,4,17,.235,3,7,.429,6,6,1.000,0,6,6,4,0,0,2,3,17,8.1,+9
15,16,16,2008-11-29,21-019,CHA,BOS,-5,0,31:20,5,10,.500,2,2,1.000,1,1,1.000,0,0,0,5,1,0,1,3,13,10.3,-4
16,17,17,2008-12-01,21-021,CHA,MIN,10,0,20:55,3,7,.429,2,4,.500,1,1,1.000,0,1,1,4,0,0,2,6,9,4.0,-1
17,18,18,2008-12-03,21-023,CHA,OKC,6,0,27:40,3,9,.333,3,7,.429,1,2,.500,0,0,0,1,0,0,1,4,10,2.6,-3
18,19,19,2008-12-05,21-025,CHA,MIL,-5,0,27:27,5,9,.556,3,5,.600,0,0,,0,2,2,6,0,0,0,2,13,12.7,+4
19,20,20,2008-12-06,21-026,CHA,CLE,-20,0,29:17,3,5,.600,1,2,.500,10,10,1.000,1,1,2,4,1,0,4,2,17,14.7,+1
20,21,21,2008-12-08,21-028,CHA,MIA,-4,0,25:52,4,14,.286,2,5,.400,4,4,1.000,0,0,0,2,0,0,2,2,14,4.4,-1
