,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,507,1,2014-10-29,28-218,TOR,ATL,7,1,34:18,3,11,.273,0,3,.000,5,7,.714,3,3,6,10,3,1,0,3,11,16.2,-2
1,508,2,2014-11-01,28-221,TOR,ORL,13,1,32:50,5,12,.417,2,5,.400,9,11,.818,0,3,3,5,1,0,0,2,21,18.4,+19
2,509,3,2014-11-02,28-222,TOR,MIA,-5,1,36:36,7,11,.636,1,2,.500,7,13,.538,1,1,2,3,0,0,2,4,22,14.2,-13
3,510,4,2014-11-04,28-224,TOR,OKC,12,1,30:43,2,7,.286,0,4,.000,5,5,1.000,0,3,3,5,0,0,0,3,9,8.1,+7
4,511,5,2014-11-05,28-225,TOR,BOS,3,1,35:30,12,17,.706,2,3,.667,9,10,.900,1,3,4,3,2,0,0,4,35,31.6,+4
5,512,6,2014-11-07,28-227,TOR,WAS,19,1,33:54,5,13,.385,2,6,.333,1,2,.500,2,9,11,10,1,0,4,4,13,12.0,+17
6,513,7,2014-11-09,28-229,TOR,PHI,32,1,24:32,5,10,.500,0,3,.000,4,4,1.000,1,1,2,3,1,0,4,1,14,8.7,+15
7,514,8,2014-11-11,28-231,TOR,ORL,4,1,36:18,8,16,.500,1,5,.200,2,2,1.000,0,6,6,7,3,0,3,1,19,17.3,+1
8,515,9,2014-11-13,28-233,TOR,CHI,-7,1,34:17,8,19,.421,3,7,.429,1,3,.333,1,7,8,8,0,0,2,5,20,13.5,-4
9,516,10,2014-11-15,28-235,TOR,UTA,18,1,33:06,8,14,.571,2,4,.500,1,1,1.000,0,3,3,4,1,0,2,5,19,13.1,+19
10,517,11,2014-11-19,28-239,TOR,MEM,4,1,37:10,7,16,.438,2,8,.250,2,2,1.000,0,3,3,7,2,0,1,3,18,15.2,-5
11,518,12,2014-11-21,28-241,TOR,MIL,42,1,25:34,6,10,.600,3,5,.600,5,7,.714,2,7,9,5,0,0,2,1,20,19.2,+32
12,519,13,2014-11-22,28-242,TOR,CLE,17,1,36:31,5,14,.357,2,5,.400,11,12,.917,0,3,3,8,0,1,0,3,23,20.8,+10
13,520,14,2014-11-24,28-244,TOR,PHO,4,1,37:42,6,16,.375,0,3,.000,2,2,1.000,1,6,7,8,2,1,3,5,14,11.0,+1
14,521,15,2014-11-26,28-246,TOR,ATL,11,1,32:37,3,12,.250,2,6,.333,6,8,.750,1,5,6,13,1,0,1,4,14,15.7,+14
15,522,16,2014-11-28,28-248,TOR,DAL,-4,1,31:42,9,22,.409,3,10,.300,4,4,1.000,1,6,7,4,1,0,2,3,25,16.3,+4
16,523,17,2014-11-30,28-250,TOR,LAL,-7,1,41:23,10,28,.357,1,8,.125,8,12,.667,2,4,6,9,3,0,2,6,29,19.3,-7
17,524,18,2014-12-02,28-252,TOR,SAC,8,1,37:15,10,21,.476,1,3,.333,6,6,1.000,0,0,0,13,2,1,2,3,27,24.9,+20
18,525,19,2014-12-03,28-253,TOR,UTA,19,1,37:34,13,22,.591,4,5,.800,9,9,1.000,2,3,5,4,1,0,2,1,39,32.5,+8
19,526,20,2014-12-05,28-255,TOR,CLE,-14,1,39:35,7,18,.389,2,5,.400,6,8,.750,1,3,4,9,1,0,4,2,22,15.5,-8
20,527,21,2014-12-08,28-258,TOR,DEN,5,1,41:15,3,13,.231,0,5,.000,7,8,.875,1,2,3,13,0,1,4,1,13,11.4,+5
21,528,22,2014-12-09,28-259,TOR,CLE,-4,1,40:11,6,18,.333,2,8,.250,2,2,1.000,1,3,4,14,1,0,0,5,16,16.2,+1
22,529,23,2014-12-12,28-262,TOR,IND,12,1,26:26,4,10,.400,1,3,.333,0,0,,2,2,4,7,0,0,1,1,9,9.1,+10
23,530,24,2014-12-14,28-264,TOR,NYK,5,1,38:38,8,19,.421,1,4,.250,4,4,1.000,0,3,3,11,6,0,9,5,21,14.5,+3
24,531,25,2014-12-15,28-265,TOR,ORL,13,1,31:20,6,12,.500,4,6,.667,1,2,.500,1,4,5,8,2,1,4,3,17,15.6,+15
25,532,26,2014-12-17,28-267,TOR,BRK,16,1,31:38,7,13,.538,2,3,.667,4,4,1.000,0,3,3,12,2,0,2,4,20,21.4,+9
26,533,27,2014-12-19,28-269,TOR,DET,10,1,24:40,5,14,.357,1,5,.200,4,4,1.000,0,5,5,7,2,0,3,2,15,11.8,+21
27,534,28,2014-12-21,28-271,TOR,NYK,10,1,30:43,7,12,.583,2,4,.500,6,6,1.000,0,4,4,9,3,0,4,1,22,22.5,+20
28,535,29,2014-12-22,28-272,TOR,CHI,-9,1,36:39,12,22,.545,4,8,.500,6,10,.600,2,4,6,3,1,0,1,5,34,24.5,-11
29,536,30,2014-12-27,28-277,TOR,LAC,12,1,35:42,9,17,.529,3,7,.429,4,5,.800,1,2,3,7,3,0,3,0,25,22.5,+7
30,537,31,2014-12-28,28-278,TOR,DEN,14,1,37:43,12,20,.600,3,5,.600,3,4,.750,0,7,7,11,1,1,2,4,30,28.3,+5
31,538,32,2014-12-30,28-280,TOR,POR,-5,1,40:41,10,26,.385,0,3,.000,5,6,.833,3,4,7,5,3,0,4,5,25,14.2,-4
32,539,33,2015-01-02,28-283,TOR,GSW,-21,1,35:07,8,17,.471,2,5,.400,4,6,.667,2,3,5,8,2,0,3,4,22,17.8,-19
33,540,34,2015-01-04,28-285,TOR,PHO,-16,1,34:09,6,17,.353,3,8,.375,4,4,1.000,0,3,3,7,2,0,3,4,19,12.7,-5
34,541,35,2015-01-08,28-289,TOR,CHO,-8,1,36:10,7,22,.318,4,10,.400,6,7,.857,2,5,7,7,0,1,3,1,24,16.1,-15
35,542,36,2015-01-10,28-291,TOR,BOS,13,1,38:18,7,17,.412,3,8,.375,2,2,1.000,1,4,5,7,3,0,3,2,19,15.9,+16
36,543,37,2015-01-12,28-293,TOR,DET,-3,1,33:01,3,12,.250,2,6,.333,2,2,1.000,0,7,7,12,2,0,7,3,10,7.1,-8
37,544,38,2015-01-14,28-295,TOR,PHI,16,1,34:13,6,15,.400,4,10,.400,2,2,1.000,0,7,7,12,3,0,4,3,18,18.2,+20
38,545,39,2015-01-16,28-297,TOR,ATL,-21,1,31:31,5,13,.385,0,6,.000,1,2,.500,1,2,3,5,2,0,2,3,11,7.1,-21
39,546,40,2015-01-18,28-299,TOR,NOP,-2,1,37:37,4,10,.400,0,3,.000,0,0,,2,3,5,5,2,0,4,2,8,5.6,-2
40,547,41,2015-01-19,28-300,TOR,MIL,3,1,36:01,8,25,.320,1,9,.111,1,4,.250,0,5,5,3,1,1,3,2,18,4.0,+5
41,548,42,2015-01-21,28-302,TOR,MEM,-6,1,39:48,7,23,.304,2,8,.250,4,7,.571,3,5,8,3,2,1,3,5,20,8.9,-1
42,549,43,2015-01-23,28-304,TOR,PHI,5,1,36:06,5,14,.357,3,7,.429,8,8,1.000,1,4,5,5,3,0,1,0,21,20.6,0
43,550,44,2015-01-25,28-306,TOR,DET,4,1,36:40,4,8,.500,1,3,.333,2,2,1.000,0,3,3,8,2,0,1,4,11,12.9,+7
44,551,45,2015-01-27,28-308,TOR,IND,13,1,34:05,8,17,.471,3,7,.429,0,0,,1,6,7,8,0,0,1,4,19,15.8,+6
45,552,46,2015-01-28,28-309,TOR,SAC,17,1,32:45,5,12,.417,2,4,.500,1,1,1.000,0,2,2,7,1,0,2,2,13,10.3,+15
46,553,47,2015-01-30,28-311,TOR,BRK,5,1,44:04,4,17,.235,1,6,.167,1,2,.500,0,6,6,8,2,0,3,5,10,3.7,+15
47,554,48,2015-01-31,28-312,TOR,WAS,4,1,41:34,8,15,.533,1,5,.200,6,8,.750,0,3,3,3,2,0,2,4,23,16.3,-1
48,555,49,2015-02-02,28-314,TOR,MIL,-7,1,29:06,1,7,.143,0,2,.000,0,0,,1,2,3,5,1,0,4,0,2,-0.7,-12
49,556,50,2015-02-04,28-316,TOR,BRK,-16,1,35:59,5,13,.385,1,3,.333,2,4,.500,1,5,6,10,1,0,4,5,13,9.3,-7
50,557,51,2015-02-06,28-318,TOR,LAC,16,1,38:06,6,9,.667,3,6,.500,6,6,1.000,0,1,1,1,1,0,1,2,21,17.3,+9
51,558,52,2015-02-08,28-320,TOR,SAS,5,1,36:46,5,15,.333,1,4,.250,1,2,.500,0,5,5,7,2,0,4,2,12,6.7,+18
52,559,53,2015-02-11,28-323,TOR,WAS,2,1,32:11,5,12,.417,3,7,.429,0,0,,1,3,4,6,1,1,3,3,13,9.9,0
53,560,54,2015-02-20,28-332,TOR,ATL,25,1,25:10,4,10,.400,1,2,.500,1,1,1.000,0,3,3,9,0,0,2,4,10,8.2,+19
