,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,1023,1,2010-10-26,35-098,BOS,MIA,8,1,39:16,7,13,.538,5,8,.625,1,1,1.000,0,1,1,1,0,0,1,1,20,13.3,-2
1,1024,2,2010-10-27,35-099,BOS,CLE,-8,1,35:26,4,13,.308,0,5,.000,4,5,.800,2,2,4,4,0,0,1,3,12,6.7,-1
2,1025,3,2010-10-29,35-101,BOS,NYK,4,1,40:27,4,11,.364,1,5,.200,3,3,1.000,0,3,3,2,0,0,3,2,12,4.4,-1
3,1026,4,2010-11-02,35-105,BOS,DET,23,1,33:43,6,14,.429,2,7,.286,2,2,1.000,3,1,4,3,1,0,1,2,16,12.3,+24
4,1027,5,2010-11-03,35-106,BOS,MIL,3,1,44:58,9,20,.450,3,8,.375,2,3,.667,2,4,6,2,2,0,2,4,23,14.6,+9
5,1028,6,2010-11-05,35-108,BOS,CHI,5,1,40:46,9,12,.750,3,5,.600,4,4,1.000,0,3,3,3,2,0,3,1,25,21.8,-12
6,1029,7,2010-11-07,35-110,BOS,OKC,9,1,40:14,8,16,.500,3,7,.429,0,0,,0,5,5,2,0,0,3,0,19,10.9,+8
7,1030,8,2010-11-08,35-111,BOS,DAL,-2,1,40:46,4,11,.364,1,2,.500,2,2,1.000,2,3,5,2,1,0,1,1,11,8.2,+3
8,1031,9,2010-11-11,35-114,BOS,MIA,5,1,41:23,13,23,.565,7,9,.778,2,2,1.000,0,1,1,0,0,0,2,2,35,21.6,+7
9,1032,10,2010-11-13,35-116,BOS,MEM,6,1,40:01,5,11,.455,3,5,.600,2,2,1.000,0,1,1,5,1,0,0,3,15,12.9,0
10,1033,11,2010-11-17,35-120,BOS,WAS,31,1,26:32,5,8,.625,1,3,.333,0,0,,0,0,0,5,1,0,1,1,11,10.5,+21
11,1034,12,2010-11-19,35-122,BOS,OKC,-5,1,34:41,3,9,.333,0,2,.000,2,2,1.000,0,4,4,4,1,0,0,1,8,7.5,-1
12,1035,13,2010-11-21,35-124,BOS,TOR,-1,1,40:42,6,14,.429,2,5,.400,5,7,.714,0,8,8,3,2,0,3,1,19,13.9,+3
13,1036,14,2010-11-22,35-125,BOS,ATL,23,1,25:54,4,8,.500,1,2,.500,0,0,,1,1,2,3,1,0,2,0,9,7.1,+33
14,1037,15,2010-11-24,35-127,BOS,NJN,6,1,40:04,5,11,.455,3,5,.600,2,2,1.000,1,3,4,7,3,1,3,0,15,16.5,+12
15,1038,16,2010-11-26,35-129,BOS,TOR,9,1,43:15,6,12,.500,3,6,.500,2,2,1.000,1,2,3,8,1,1,0,2,17,18.8,+9
16,1039,17,2010-11-30,35-133,BOS,CLE,19,1,22:41,5,10,.500,1,3,.333,1,2,.500,0,2,2,2,1,0,1,2,12,7.8,+6
17,1040,18,2010-12-01,35-134,BOS,POR,4,1,37:30,3,12,.250,1,6,.167,2,2,1.000,0,2,2,2,1,0,1,4,9,2.2,-10
18,1041,19,2010-12-03,35-136,BOS,CHI,12,1,35:56,5,12,.417,0,2,.000,4,4,1.000,0,1,1,1,1,0,1,1,14,8.2,+27
19,1042,20,2010-12-05,35-138,BOS,NJN,25,1,25:47,6,8,.750,0,1,.000,1,2,.500,1,4,5,5,1,0,2,0,13,13.8,+25
20,1043,21,2010-12-08,35-141,BOS,DEN,16,1,35:30,9,14,.643,3,5,.600,7,8,.875,0,5,5,4,0,0,2,1,28,23.3,+27
21,1044,22,2010-12-09,35-142,BOS,PHI,1,1,35:15,7,10,.700,2,3,.667,7,7,1.000,0,2,2,1,0,0,1,0,23,19.1,+6
