,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,1,1,1988-11-09,23-072,CHI,BOS,6,0,4:00,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,0,0,2,3,1.8,
1,2,2,1988-11-15,23-078,CHI,PHI,13,0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
2,3,3,1988-11-16,23-079,CHI,PHI,-13,0,3:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-0.7,
3,4,4,1988-11-22,23-085,CHI,SAC,16,0,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,
4,5,5,1988-12-03,23-096,CHI,DAL,13,0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
5,6,6,1988-12-07,23-100,CHI,DET,-13,0,1:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,
6,7,7,1988-12-09,23-102,CHI,MIL,18,0,4:00,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.9,
7,8,8,1988-12-10,23-103,CHI,MIA,23,0,6:00,2,4,.500,0,0,,0,0,,0,1,1,2,0,0,0,2,4,2.9,
8,9,9,1988-12-13,23-106,CHI,ATL,-18,0,8:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,1,0,0,2,2.4,
9,10,10,1988-12-16,23-109,CHI,IND,7,0,4:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
10,11,11,1988-12-17,23-110,CHI,MIL,19,0,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
11,12,12,1989-01-06,23-130,CHI,UTA,-14,0,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,
12,13,13,1989-01-10,23-134,CHI,ATL,3,0,7:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,2,1,2,0.7,
13,14,14,1989-01-13,23-137,CHI,DEN,5,0,10:00,1,3,.333,0,0,,0,0,,1,3,4,0,0,0,0,2,2,1.1,
14,15,15,1989-01-15,23-139,CHI,BOS,6,0,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-2.2,
15,16,16,1989-01-17,23-141,CHI,IND,7,0,4:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.8,
16,17,17,1989-01-27,23-151,CHI,WSB,11,0,3:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,
17,18,18,1989-02-07,23-162,CHI,CHH,25,0,7:00,0,3,.000,0,0,,0,0,,0,1,1,2,1,0,0,1,0,0.2,
18,19,19,1989-02-19,23-174,CHI,MIL,2,0,6:00,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,0,1,2,2.9,
19,20,20,1989-02-20,23-175,CHI,POR,4,0,15:00,4,7,.571,0,0,,1,2,.500,0,3,3,0,0,0,2,4,9,2.6,
20,21,21,1989-02-22,23-177,CHI,CHH,28,0,11:00,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,3,0,-2.3,
21,22,22,1989-02-25,23-180,CHI,ATL,-30,0,15:00,1,5,.200,0,0,,2,2,1.000,0,3,3,1,0,1,2,3,4,0.0,
22,23,23,1989-02-28,23-183,CHI,SAS,19,0,4:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,1,2,0.2,
23,24,24,1989-03-08,23-191,CHI,BOS,-9,0,15:00,2,5,.400,0,0,,0,0,,1,1,2,2,0,1,4,4,4,-1.2,
24,25,25,1989-03-13,23-196,CHI,IND,32,0,11:00,3,7,.429,0,0,,0,0,,0,0,0,1,0,1,1,3,6,1.5,
25,26,26,1989-03-18,23-201,CHI,IND,-11,0,5:00,1,2,.500,0,0,,0,1,.000,2,1,3,0,0,1,0,1,2,2.6,
26,27,27,1989-04-04,23-218,CHI,CHH,20,0,7:00,1,4,.250,0,0,,1,2,.500,2,1,3,0,2,0,0,0,3,3.9,
27,28,28,1989-04-09,23-223,CHI,ATL,-8,0,15:00,1,2,.500,0,0,,1,2,.500,2,1,3,1,1,0,0,4,3,3.4,
28,29,29,1989-04-14,23-228,CHI,NJN,-12,0,3:00,2,2,1.000,0,0,,1,1,1.000,1,0,1,0,0,0,0,0,5,5.1,
29,30,30,1989-04-16,23-230,CHI,CLE,-19,0,8:00,1,3,.333,0,0,,1,2,.500,2,2,4,1,0,0,0,0,3,3.6,
