,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,332,1,2014-10-29,28-241,NYK,CHI,-24,0,13:47,4,9,.444,0,0,,0,0,,0,1,1,0,0,0,0,3,8,2.4,-16
1,333,2,2014-10-30,28-242,NYK,CLE,5,0,18:52,5,6,.833,0,0,,2,2,1.000,0,2,2,0,0,0,1,4,12,7.8,+2
2,334,3,2014-11-02,28-245,NYK,CHO,3,0,19:19,3,5,.600,0,0,,0,0,,1,1,2,2,0,0,2,2,6,3.3,-13
3,335,4,2014-11-04,28-247,NYK,WAS,-15,0,22:54,3,7,.429,0,0,,3,3,1.000,2,1,3,2,1,0,1,2,9,7.6,-10
4,336,5,2014-11-05,28-248,NYK,DET,-3,1,26:23,7,11,.636,0,0,,3,3,1.000,1,2,3,0,0,1,0,2,17,13.3,-8
5,337,6,2014-11-07,28-250,NYK,BRK,-11,1,15:23,3,4,.750,0,0,,0,0,,0,1,1,2,0,0,0,4,6,4.5,+2
6,338,7,2014-11-08,28-251,NYK,ATL,-7,0,10:56,1,4,.250,0,0,,0,0,,2,1,3,1,0,1,3,4,2,-1.9,-3
7,339,8,2014-11-10,28-253,NYK,ATL,-6,0,20:42,3,7,.429,0,0,,0,0,,2,2,4,1,0,0,0,3,6,3.8,-6
8,340,9,2014-11-12,28-255,NYK,ORL,-2,0,24:10,5,12,.417,0,0,,0,0,,0,4,4,2,0,0,1,1,10,4.8,-1
9,341,10,2014-11-14,28-257,NYK,UTA,-2,1,24:08,2,8,.250,0,0,,0,0,,1,4,5,0,1,0,0,2,4,1.3,+1
10,342,11,2014-11-16,28-259,NYK,DEN,16,0,19:54,3,8,.375,0,0,,0,0,,0,1,1,1,0,0,0,0,6,2.6,+14
11,343,12,2014-11-18,28-261,NYK,MIL,-4,0,6:08,0,1,.000,0,0,,0,0,,2,1,3,1,0,0,0,1,0,1.3,+4
12,344,13,2014-11-19,28-262,NYK,MIN,-16,0,10:52,4,5,.800,0,0,,6,8,.750,1,1,2,1,1,0,0,0,14,14.0,-10
13,345,14,2014-11-22,28-265,NYK,PHI,8,0,17:21,1,1,1.000,0,0,,4,4,1.000,0,1,1,1,0,0,0,3,6,5.5,-6
14,346,15,2014-11-24,28-267,NYK,HOU,-5,0,10:31,1,3,.333,0,0,,1,2,.500,0,0,0,1,0,0,2,1,3,-0.8,-5
15,347,16,2014-11-26,28-269,NYK,DAL,-7,0,11:28,2,5,.400,0,0,,0,0,,2,1,3,1,0,0,1,2,4,1.9,-12
16,348,17,2014-11-28,28-271,NYK,OKC,-27,0,16:08,3,6,.500,0,0,,2,2,1.000,0,1,1,0,0,0,4,4,8,-0.3,-10
17,349,18,2014-11-30,28-273,NYK,MIA,-7,0,6:24,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-0.4,-9
18,350,19,2014-12-02,28-275,NYK,BRK,-5,0,6:00,1,3,.333,0,0,,0,0,,1,1,2,0,0,1,0,0,2,2.0,+2
19,351,20,2014-12-04,28-277,NYK,CLE,-3,0,12:57,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,1,2,2,0.2,+15
20,352,21,2014-12-05,28-278,NYK,CHO,-1,0,9:47,2,4,.500,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,6,3.9,-6
21,353,22,2014-12-07,28-280,NYK,POR,-4,0,23:48,4,6,.667,0,0,,0,0,,1,1,2,2,0,0,3,5,8,2.8,-11
